Year,Team,Conference,Wins,Losses,Bowl Game,Average Attendance
2022,Stonehill,NEC,4,5,False,
2022,Robert Morris,Big South,0,11,False,21164.5
2022,Jacksonville State,Atlantic Sun,9,2,False,17311.0
2022,Morehouse College,SIAC,1,9,False,
2022,Westfield State,MSCAC,2,8,False,
2022,Purdue,Big Ten,8,6,True,51793.90909090909
2022,Central Missouri,Mid America,4,7,False,
2022,Bluefield State,Independent DII,3,4,False,
2022,Kansas,Big 12,6,7,True,48182.333333333336
2022,Davidson,Pioneer,8,4,False,
2022,Brockport,Empire 8,7,3,False,
2022,Hillsdale,Great Midwest Athletic,5,6,False,
2022,Oklahoma State,Big 12,7,6,True,54965.833333333336
2022,Washington & Jefferson,Presidents',8,2,False,
2022,Temple,American Athletic,3,9,False,21707.18181818182
2022,Yale,Ivy,8,2,False,
2022,Norwich,NEWMAC,3,7,False,
2022,Midwestern State,Lone Star,6,5,False,
2022,Hope College,Michigan,6,4,False,
2022,Oregon,Pac-12,10,3,True,49837.583333333336
2022,Husson,Commonwealth Coast,5,5,False,
2022,Norfolk State,MEAC,2,9,False,24267.5
2022,Stephen F. Austin,Western Athletic,6,5,False,16094.0
2022,William Paterson,New Jersey,5,5,False,
2022,South Dakota Mines,Rocky Mountain,7,4,False,
2022,Colorado,Pac-12,1,11,False,43856.416666666664
2022,Stevenson,Mid Atlantic,8,2,False,
2022,Buffalo State,Liberty League,0,10,False,
2022,Eastern Michigan,Mid-American,9,4,True,16118.083333333334
2022,Mount St. Joseph,Heartland,10,1,False,
2022,North Park,CCIW,1,8,False,
2022,Davenport,GLIAC,8,3,False,
2022,Georgetown,Patriot,2,9,False,
2022,Washington State,Pac-12,7,6,True,37975.27272727273
2022,Gallaudet,ECFC,7,3,False,
2022,New Hampshire,CAA,9,4,False,20119.0
2022,Nevada,Mountain West,2,10,False,20946.18181818182
2022,Finlandia University,Upper Midwest,0,10,False,
2022,Arkansas State,Sun Belt,3,9,False,24700.5
2022,Greensboro College,USA South,2,8,False,
2022,Concordia-Wisconsin,NACC,8,2,False,
2022,Weber State,Big Sky,10,3,False,17781.0
2022,Central Oklahoma,Mid America,6,5,False,
2022,Rhodes College,Southern Athletic,5,5,False,
2022,UNC Pembroke,Mountain East,5,6,False,
2022,Eastern Kentucky,Atlantic Sun,7,5,False,16953.5
2022,Allen,SIAC,1,8,False,
2022,Arkansas-Pine Bluff,SWAC,3,8,False,55509.0
2022,MIT,NEWMAC,3,6,False,
2022,Eastern Washington,Big Sky,3,8,False,59875.5
2022,Bowie State,CIAA,6,4,False,
2022,Pittsburgh,ACC,9,4,True,48428.75
2022,Western New England,Commonwealth Coast,4,6,False,
2022,Tiffin,Great Midwest Athletic,6,4,False,
2022,Kansas State,Big 12,10,4,True,54234.46153846154
2022,Montana State,Big Sky,12,2,True,25218.0
2022,Utah State,Mountain West,6,7,True,29679.583333333332
2022,Hilbert College,North Coast,0,7,False,
2022,Utah,Pac-12,10,4,True,50608.53846153846
2022,Shenandoah,Old Dominion,8,2,False,
2022,College Of New Jersey,New Jersey,3,6,False,
2022,Southern Illinois,MVFC,5,6,False,23146.0
2022,Idaho State,Big Sky,1,10,False,23722.0
2022,Chowan,CIAA,6,3,False,
2022,Louisville,ACC,8,5,True,45591.75
2022,Wartburg,American Rivers,13,1,False,
2022,Biddeford,Commonwealth Coast,5,5,False,
2022,East Tennessee State,Southern,3,8,False,49117.0
2022,Montclair State,New Jersey,2,8,False,
2022,Rhode Island,CAA,7,4,False,54667.0
2022,Salve Regina,Commonwealth Coast,6,4,False,
2022,Benedict College,SIAC,11,1,False,
2022,Anna Maria College,ECFC,5,4,False,
2022,Nebraska Wesleyan,American Rivers,1,9,False,
2022,Liberty,FBS Independents,8,5,True,24785.833333333332
2022,Trinity University TX,Southern Athletic,11,1,False,
2022,Chattanooga,Southern,7,4,False,37579.0
2022,Wooster,North Coast,6,4,False,
2022,Case Western Reserve,Presidents',6,4,False,
2022,University of Rochester (NY),Liberty League,3,7,False,
2022,Rockford,NACC,1,9,False,
2022,Otterbein,Ohio,2,8,False,
2022,Harvard,Ivy,6,4,False,
2022,Furman,Southern,10,3,False,78302.0
2022,Kenyon,North Coast,2,7,False,
2022,Georgia Tech,ACC,5,7,False,48023.545454545456
2022,Alabama A&M,SWAC,4,7,False,29365.5
2022,Albion,Michigan,9,1,False,
2022,App State,Sun Belt,6,6,False,36021.545454545456
2022,Muhlenberg,Centennial,6,4,False,
2022,Delaware Valley,Mid Atlantic,12,1,False,
2022,Miles College,SIAC,1,9,False,
2022,Geneva,Presidents',3,7,False,
2022,Loras College,American Rivers,5,5,False,
2022,Heidelberg,Ohio,7,3,False,
2022,Western New Mexico,Lone Star,6,5,False,
2022,Texas Tech,Big 12,8,5,True,54715.09090909091
2022,Troy,Sun Belt,12,2,True,25999.916666666668
2022,Adams State,Rocky Mountain,2,9,False,
2022,Wisconsin-River Falls,Wisconsin,6,4,False,
2022,St. Thomas (MN),Pioneer,10,1,False,
2022,Emory & Henry College,South Atlantic,5,6,False,
2022,UT Martin,OVC,7,4,False,101915.0
2022,Ohio Dominican,Great Midwest Athletic,7,3,False,
2022,Johnson C Smith,CIAA,2,7,False,
2022,Western Michigan,Mid-American,5,7,False,20554.272727272728
2022,Concordia Moorhead,Minnesota,4,4,False,
2022,Southern Virginia,USA South,1,9,False,
2022,Merrimack,NEC,8,3,False,
2022,Pace,Northeast 10,6,4,False,
2022,Indiana-Pennsylvania,Pennsylvania State Athletic,10,2,False,
2022,New Mexico,Mountain West,2,10,False,24271.636363636364
2022,Grove City College,Presidents',7,3,False,
2022,Bridgewater State,MSCAC,6,4,False,
2022,Oberlin,North Coast,0,10,False,
2022,Bemidji State,Northern Sun,10,3,False,
2022,Mercer,Southern,7,4,False,84562.0
2022,McKendree,Great Lakes,5,6,False,
2022,San José State,Mountain West,7,5,True,25704.363636363636
2022,Birmingham-Southern,Southern Athletic,7,3,False,
2022,Boston College,ACC,3,9,False,45325.333333333336
2022,Williams,NESCAC,3,5,False,
2022,Minnesota,Big Ten,9,4,True,58935.416666666664
2022,Notre Dame,FBS Independents,9,4,True,71799.16666666667
2022,Concord University,Mountain East,9,2,False,
2022,Ohio State,Big Ten,11,2,True,91940.41666666667
2022,Ball State,Mid-American,5,7,False,19811.333333333332
2022,North Central College,CCIW,15,0,True,
2022,Dayton,Pioneer,8,3,False,
2022,Brown,Ivy,3,7,False,
2022,Sewanee,Southern Athletic,2,8,False,
2022,Western Connecticut St,MSCAC,7,3,False,
2022,UAB,Conference USA,7,6,True,26612.25
2022,Keystone,ECFC,3,7,False,
2022,Shippensburg,Pennsylvania State Athletic,5,6,False,
2022,Augustana University (SD),Northern Sun,7,4,False,
2022,Elizabeth City State,CIAA,2,7,False,
2022,William & Mary,CAA,11,2,False,13940.0
2022,Findlay,Great Midwest Athletic,7,4,False,
2022,Ouachita Baptist,Great American,11,1,False,
2022,Millersville,Pennsylvania State Athletic,5,6,False,
2022,Northern Michigan,GLIAC,4,7,False,
2022,Lakeland,NACC,3,7,False,
2022,Lamar,Southland,1,10,False,17438.0
2022,Tulane,American Athletic,12,2,True,26409.583333333332
2022,Grinnell,Midwest,2,6,False,
2022,Brevard College,USA South,5,4,False,
2022,Southeastern Oklahoma State,Great American,6,5,False,
2022,Florida A&M,SWAC,9,2,False,46130.0
2022,Tarleton State,Western Athletic,6,5,False,43197.0
2022,Dubuque,American Rivers,6,4,False,
2022,Stanford,Pac-12,3,9,False,43563.5
2022,Lewis & Clark College,Northwest,4,5,False,
2022,American International,Northeast 10,1,9,False,
2022,Wayne State (MI),GLIAC,1,9,False,
2022,Union (NY),Liberty League,6,4,False,
2022,Merchant Marine Academy,NEWMAC,6,3,False,
2022,Bowdoin,NESCAC,3,6,False,
2022,Glenville State,Mountain East,7,4,False,
2022,Alma,Michigan,11,1,False,
2022,Tennessee State,OVC,4,7,False,22227.0
2022,Northwest Missouri St,Mid America,10,3,False,
2022,Hobart College,Liberty League,7,3,False,
2022,University of Mary,Northern Sun,2,9,False,
2022,Eureka College,NACC,2,8,False,
2022,Northwestern,Big Ten,1,11,False,43097.63636363636
2022,Saint Vincent,Presidents',5,5,False,
2022,William Jewell,Great Lakes,2,9,False,
2022,Mississippi College,Gulf South,4,7,False,
2022,Catawba,South Atlantic,1,10,False,
2022,Franklin & Marshall,Centennial,6,4,False,
2022,Minnesota State Mankato,Northern Sun,10,3,False,
2022,Fort Valley State,SIAC,8,2,False,
2022,Quincy,Great Lakes,4,7,False,
2022,Lane College,SIAC,5,5,False,
2022,Eastern Illinois,OVC,2,9,False,10864.0
2022,Missouri,SEC,6,7,True,65599.75
2022,Ohio,Mid-American,10,4,True,26928.384615384617
2022,Kent State,Mid-American,5,7,False,29386.333333333332
2022,Oklahoma Baptist,Great American,1,10,False,
2022,Washington,Pac-12,11,2,True,53646.09090909091
2022,Framingham State,MSCAC,5,5,False,
2022,Utah Tech,Western Athletic,4,7,False,56069.0
2022,New Mexico Highlands,Rocky Mountain,3,7,False,
2022,Wisconsin-Stevens Pt,Wisconsin,1,9,False,
2022,Luther,American Rivers,2,8,False,
2022,Hampton,CAA,4,7,False,
2022,Northwestern Oklahoma State,Great American,1,10,False,
2022,Ferris State,GLIAC,14,1,True,
2022,Lindenwood,OVC,7,3,False,
2022,Marshall,Sun Belt,9,4,True,26498.583333333332
2022,Martin Luther,Upper Midwest,2,8,False,
2022,Chicago,Midwest,7,2,False,
2022,Maryland,Big Ten,8,5,True,47532.25
2022,Linfield College,Northwest,10,1,False,
2022,Notre Dame College,Mountain East,9,3,False,
2022,Austin Peay,Atlantic Sun,7,4,False,56663.5
2022,Michigan State,Big Ten,5,7,False,71198.41666666667
2022,Bowling Green,Mid-American,6,7,True,16665.583333333332
2022,Western Colorado,Rocky Mountain,7,4,False,
2022,Slippery Rock,Pennsylvania State Athletic,10,3,False,
2022,Prairie View A&M,SWAC,6,5,False,
2022,Berry College,Southern Athletic,7,3,False,
2022,Campbell,Big South,5,6,False,43036.0
2022,Georgia State,Sun Belt,4,8,False,24296.333333333332
2022,Michigan,Big Ten,13,1,True,94387.46153846153
2022,North Greenville,Gulf South,3,8,False,
2022,Hartwick,Empire 8,2,8,False,
2022,University Of Charleston (WV),Mountain East,6,5,False,
2022,Mississippi State,SEC,9,4,True,62130.25
2022,Seton Hill,Pennsylvania State Athletic,2,9,False,
2022,Northwestern (MN),Upper Midwest,6,5,False,
2022,Wittenberg,North Coast,5,5,False,
2022,Lake Erie,Great Midwest Athletic,2,9,False,
2022,South Alabama,Sun Belt,10,3,True,17679.454545454544
2022,Bryant,Big South,4,7,False,
2022,Fort Lewis,Rocky Mountain,0,10,False,
2022,Concordia University St Paul,Northern Sun,1,10,False,
2022,St. Augustine's,CIAA,1,8,False,
2022,Morehead State,Pioneer,2,9,False,
2022,Allegheny,Presidents',2,7,False,
2022,Penn State,Big Ten,11,2,True,95521.0
2022,Hanover College,Heartland,5,5,False,
2022,South Florida,American Athletic,1,11,False,31013.25
2022,Redlands,So. Cal.,4,6,False,
2022,Wake Forest,ACC,8,5,True,34872.083333333336
2022,Chadron St,Rocky Mountain,3,8,False,
2022,Franklin,Heartland,4,6,False,
2022,Arkansas Tech,Great American,5,6,False,
2022,Wyoming,Mountain West,7,6,True,25854.5
2022,Denison University,North Coast,8,2,False,
2022,Delaware State,MEAC,5,6,False,
2022,LSU,SEC,10,4,True,91748.76923076923
2022,Greeneville,South Atlantic,8,3,False,
2022,East Stroudsburg University,Pennsylvania State Athletic,4,7,False,
2022,ERSKINE,South Atlantic,2,9,False,
2022,Kings College (PA),Mid Atlantic,8,2,False,
2022,South Carolina,SEC,8,5,True,72004.5
2022,Sacramento State,Big Sky,12,1,False,25445.0
2022,Duke,ACC,9,4,True,33370.72727272727
2022,Crown College,Upper Midwest,4,6,False,
2022,Illinois State,MVFC,6,5,False,73727.0
2022,Wabash College,North Coast,6,3,False,
2022,Fairmont State,Mountain East,3,8,False,
2022,Mary Hardin-Baylor,American Southwest,12,2,False,
2022,Fitchburg State,MSCAC,1,9,False,
2022,Albany State GA,SIAC,7,3,False,
2022,Delaware,CAA,8,5,False,30542.0
2022,Toledo,Mid-American,9,5,True,24244.76923076923
2022,Bridgewater (VA),Old Dominion,9,1,False,
2022,Nebraska,Big Ten,4,8,False,81906.72727272728
2022,Alabama,SEC,11,2,True,95318.41666666667
2022,Arkansas,SEC,7,6,True,69707.33333333333
2022,West Texas A&M,Lone Star,5,6,False,
2022,Walsh,Great Midwest Athletic,1,9,False,
2022,SMU,American Athletic,7,6,True,25218.0
2022,Delta State,Gulf South,11,2,False,
2022,Edward Waters,SIAC,5,6,False,
2022,Chapman,So. Cal.,7,3,False,
2022,Arizona,Pac-12,5,7,False,45022.083333333336
2022,Northern Arizona,Big Sky,3,8,False,44764.0
2022,Washington University (St. Louis),CCIW,8,2,False,
2022,Samford,Southern,11,2,False,92746.0
2022,St. Anselm,Northeast 10,6,4,False,
2022,Wisconsin-Platteville,Wisconsin,5,5,False,
2022,Lock Haven University,Pennsylvania State Athletic,1,10,False,
2022,Northwood (MI),Great Midwest Athletic,4,7,False,
2022,TCU,Big 12,13,2,True,52184.61538461538
2022,Southeast Missouri State,OVC,9,3,False,57142.0
2022,Miami (OH),Mid-American,6,7,True,19478.0
2022,SUNY Morrisville,Empire 8,7,3,False,
2022,Minnesota Duluth,Northern Sun,8,3,False,
2022,Texas,Big 12,8,5,True,83311.91666666667
2022,Lenoir-Rhyne,South Atlantic,8,3,False,
2022,Vanderbilt,SEC,5,7,False,42141.416666666664
2022,Greenville,Upper Midwest,7,3,False,
2022,Millsaps,Southern Athletic,3,7,False,
2022,Nicholls,Southland,3,8,False,14318.5
2022,Huntingdon College (AL),USA South,9,2,False,
2022,La Verne,So. Cal.,2,8,False,
2022,Beloit,Midwest,1,9,False,
2022,Limestone,South Atlantic,8,4,False,
2022,Bluffton,Heartland,2,8,False,
2022,Wheeling,Mountain East,7,4,False,
2022,Mercyhurst,Pennsylvania State Athletic,2,9,False,
2022,Princeton,Ivy,8,2,False,
2022,Westminster (PA),Presidents',7,2,False,
2022,Clark Atlanta,SIAC,3,7,False,
2022,East Texas Baptist University,American Southwest,5,5,False,
2022,Central Michigan,Mid-American,4,8,False,26060.583333333332
2022,West Liberty,Mountain East,4,7,False,
2022,Plymouth State,MSCAC,8,2,False,
2022,Tennessee,SEC,11,2,True,88732.18181818182
2022,Washington and Lee,Old Dominion,5,5,False,
2022,Illinois College,Midwest,5,4,False,
2022,Franklin Pierce,Northeast 10,2,8,False,
2022,North Alabama,Atlantic Sun,1,10,False,24154.0
2022,San Diego State,Mountain West,7,6,True,29450.545454545456
2022,Stony Brook,CAA,2,9,False,10011.0
2022,Carleton,Minnesota,6,3,False,
2022,Apprentice School,Independent DIII,0,1,False,
2022,Presbyterian,Pioneer,1,10,False,
2022,Valparaiso,Pioneer,5,7,False,14784.0
2022,Lawrence University,Midwest,0,10,False,
2022,Hiram College,North Coast,3,7,False,
2022,Catholic,NEWMAC,6,4,False,
2022,Knox College,Midwest,5,5,False,
2022,Wheaton,CCIW,8,3,False,
2022,Puget Sound,Northwest,1,8,False,
2022,Widener,Mid Atlantic,3,7,False,
2022,North Texas,Conference USA,7,7,True,23629.153846153848
2022,VMI,Southern,1,10,False,26013.0
2022,Long Island University,NEC,4,7,False,18371.5
2022,Carroll University (WI),Midwest,6,4,False,
2022,Cal Poly,Big Sky,2,9,False,36011.0
2022,Wesleyan University (CT),NESCAC,5,3,False,
2022,Bates,NESCAC,3,6,False,
2022,California,Pac-12,4,8,False,42903.583333333336
2022,Dartmouth,Ivy,3,7,False,
2022,Southwestern University,American Southwest,2,8,False,
2022,St John Fisher University,Empire 8,4,6,False,
2022,California Lutheran University,So. Cal.,4,6,False,
2022,UAlbany,CAA,3,8,False,41242.0
2022,Houston,American Athletic,8,5,True,30786.583333333332
2022,Buena Vista,American Rivers,4,6,False,
2022,Dean College,ECFC,1,9,False,
2022,Sul Ross State,American Southwest,4,6,False,
2022,Johns Hopkins University,Centennial,9,1,False,
2022,Curry College,Commonwealth Coast,3,7,False,
2022,Shorter,Gulf South,3,8,False,
2022,Northern State,Northern Sun,6,5,False,
2022,North Dakota,MVFC,7,5,False,86590.0
2022,Middlebury,NESCAC,7,2,False,
2022,Central College,American Rivers,7,3,False,
2022,Thiel,Presidents',1,9,False,
2022,Grand Valley State University,GLIAC,12,1,False,
2022,Butler,Pioneer,7,4,False,
2022,Lycoming,Mid Atlantic,4,6,False,
2022,West Virginia State,Mountain East,7,4,False,
2022,St. Scholastica,Minnesota,2,7,False,
2022,New Haven,Northeast 10,8,3,False,
2022,Cornell College (IA),Midwest,3,7,False,
2022,Endicott College,Commonwealth Coast,10,1,False,
2022,Kentucky State,SIAC,4,6,False,
2022,Lafayette,Patriot,4,7,False,18430.0
2022,Kean,New Jersey,3,7,False,
2022,North Dakota State,MVFC,12,3,True,41211.0
2022,Pacific Lutheran,Northwest,6,4,False,
2022,Wilmington (OH),Ohio,3,7,False,
2022,Winston-Salem,CIAA,3,6,False,
2022,Middle Tennessee,Conference USA,8,5,True,19394.333333333332
2022,Bethany (WV),Presidents',1,8,False,
2022,John Carroll University,Ohio,8,2,False,
2022,Methodist,USA South,5,5,False,
2022,Anderson (IN),Heartland,1,9,False,
2022,Montana,Big Sky,8,5,False,
2022,Clarion,Pennsylvania State Athletic,3,8,False,
2022,Wayne State (NE),Northern Sun,9,3,False,
2022,Shaw,CIAA,3,6,False,
2022,Western Kentucky,Conference USA,9,5,True,23009.76923076923
2022,Illinois,Big Ten,8,5,True,53505.5
2022,Missouri State,MVFC,5,6,False,74133.0
2022,Lehigh,Patriot,2,9,False,
2022,Amherst,NESCAC,2,7,False,
2022,Ashland,Great Midwest Athletic,10,2,False,
2022,West Virginia Wesleyan,Mountain East,1,10,False,
2022,Coe College,American Rivers,7,3,False,
2022,Benedictine University,NACC,7,3,False,
2022,Utica,Empire 8,10,2,False,
2022,Missouri Western,Mid America,5,6,False,
2022,Maryville College (TN),USA South,5,5,False,
2022,Wisconsin-Eau Claire,Wisconsin,2,8,False,
2022,Dickinson (PA),Centennial,3,7,False,
2022,Fordham,Patriot,9,3,False,19024.0
2022,BYU,FBS Independents,8,5,True,49361.333333333336
2022,Michigan Tech,GLIAC,4,7,False,
2022,Fayetteville State,CIAA,8,3,False,
2022,Nebraska-Kearney,Mid America,8,3,False,
2022,Centre College Kentucky,Southern Athletic,6,4,False,
2022,Cortland,Empire 8,9,2,False,
2022,Alabama State,SWAC,6,5,False,33727.0
2022,Villanova,CAA,6,5,False,32320.0
2022,Wagner,NEC,1,10,False,40497.0
2022,Ursinus,Centennial,8,2,False,
2022,UConn,FBS Independents,6,7,True,32719.81818181818
2022,Central Washington,Lone Star,6,4,False,
2022,Texas State,Sun Belt,4,8,False,20330.090909090908
2022,Gardner-Webb,Big South,7,6,False,17676.666666666668
2022,Baylor,Big 12,6,7,True,56494.833333333336
2022,Ohio Northern,Ohio,3,7,False,
2022,Virginia Tech,ACC,3,8,False,49478.454545454544
2022,Western Oregon,Lone Star,6,5,False,
2022,McNeese,Southland,4,7,False,18629.0
2022,Fort Hays State,Mid America,3,8,False,
2022,Hardin-Simmons,American Southwest,9,2,False,
2022,Rowan,New Jersey,7,3,False,
2022,Harding University,Great American,9,2,False,
2022,Bentley,Northeast 10,7,3,False,
2022,UNLV,Mountain West,5,7,False,26361.75
2022,St. Francis (PA),NEC,9,3,False,8752.0
2022,Cincinnati,American Athletic,9,4,True,36435.583333333336
2022,Missouri Southern State,Mid America,4,7,False,
2022,Lagrange College,USA South,1,8,False,
2022,UCLA,Pac-12,9,4,True,43586.333333333336
2022,Emporia State University,Mid America,8,3,False,
2022,West Georgia,Gulf South,8,2,False,
2022,Miami,ACC,5,7,False,54452.2
2022,South Dakota,MVFC,3,8,False,50469.0
2022,Wilson,South Atlantic,4,7,False,
2022,Livingstone,CIAA,4,6,False,
2022,Angelo State,Lone Star,12,1,False,
2023,Montana State,Big Sky,8,4,True,
2023,Geneva,Presidents',4,6,False,
2023,Curry College,Commonwealth Coast,3,7,False,
2023,Simpson College (IA),American Rivers,3,7,False,
2023,Lock Haven University,Pennsylvania State Athletic,5,6,False,
2023,Nebraska Wesleyan,American Rivers,4,6,False,
2023,BYU,Big 12,5,7,False,62009.083333333336
2023,Akron,Mid-American,2,10,False,16826.25
2023,Gustavus Adolphus,Minnesota,6,4,True,
2023,Trinity University TX,Southern Athletic,10,2,True,
2023,Norwich,NEWMAC,1,9,False,
2023,Pittsburgh,ACC,3,9,False,46640.666666666664
2023,Depauw,North Coast,10,1,True,
2023,Ohio Wesleyan,North Coast,5,5,False,
2023,Montana,Big Sky,13,2,True,
2023,Dean College,ECFC,2,8,False,
2023,Manchester,Heartland,1,9,False,
2023,Salisbury,New Jersey,6,4,False,
2023,Misericordia,Mid Atlantic,4,6,False,
2023,Wisconsin-Platteville,Wisconsin,6,4,False,
2023,Mississippi Valley State,SWAC,1,10,False,
2023,Averett,Old Dominion,5,5,False,
2023,Lawrence University,Midwest,0,10,False,
2023,Ohio Northern,Ohio,4,6,False,
2023,Mars Hill,South Atlantic,8,2,False,
2023,Dayton,Pioneer,4,7,False,
2023,Clark Atlanta,SIAC,0,10,False,
2023,Eureka College,NACC,4,6,False,
2023,Minnesota State Mankato,Northern Sun,9,3,True,
2023,Tennessee,SEC,9,4,True,91502.16666666667
2023,Michigan,Big Ten,15,0,True,93196.92307692308
2023,Utah Tech,UAC,2,9,False,27932.0
2023,Western Colorado,Rocky Mountain,10,2,True,
2023,Marist,Pioneer,4,7,False,
2023,Alabama State,SWAC,7,4,False,
2023,North Greenville,Gulf South,5,5,False,
2023,Elon,CAA,6,5,False,30028.0
2023,Houston Christian,Southland,6,5,False,20712.0
2023,UT Permian Basin,Lone Star,10,2,True,
2023,Defiance College,Heartland,4,6,False,
2023,Crown College,Upper Midwest,1,8,False,
2023,Millikin,CCIW,0,10,False,
2023,Ferrum,Old Dominion,3,7,False,
2023,Utah,Pac-12,8,5,True,52660.5
2023,Southeast Missouri State,Big South-OVC,4,7,False,52066.0
2023,Concord University,Mountain East,1,10,False,
2023,Midwestern State,Lone Star,4,6,False,
2023,Tarleton State,UAC,8,3,False,56200.0
2023,South Carolina,SEC,5,7,False,80510.91666666667
2023,Claremont-Mudd-Scripps College,So. Cal.,8,2,True,
2023,Stanford,Pac-12,3,9,False,36173.181818181816
2023,Southwestern Oklahoma State,Great American,0,11,False,
2023,Alfred State,ECFC,6,5,True,
2023,Arkansas State,Sun Belt,6,7,True,22339.583333333332
2023,Wisconsin-River Falls,Wisconsin,7,3,False,
2023,Carthage,CCIW,3,7,False,
2023,Stetson,Pioneer,3,8,False,
2023,Otterbein,Ohio,0,10,False,
2023,Chattanooga,Southern,8,5,True,100077.0
2023,Indianapolis,Great Lakes,9,2,True,
2023,Hiram College,North Coast,1,9,False,
2023,Mass Maritime,MSCAC,2,8,False,
2023,Thiel,Presidents',3,7,False,
2023,Gallaudet,ECFC,4,5,False,
2023,East Central (OK),Great American,3,8,False,
2023,Brown,Ivy,5,5,False,
2023,Bowdoin,NESCAC,4,5,True,
2023,Loras College,American Rivers,5,5,False,
2023,Alabama,SEC,12,2,True,89399.07692307692
2023,Robert Morris,Big South-OVC,4,7,False,30142.0
2023,Anderson (IN),Heartland,0,10,False,
2023,Luther,American Rivers,0,10,False,
2023,Norfolk State,MEAC,3,8,False,10932.0
2023,Wayne State (NE),Northern Sun,8,3,False,
2023,Edinboro University,Pennsylvania State Athletic,3,8,False,
2023,Pacific Lutheran,Northwest,5,5,False,
2023,Wake Forest,ACC,4,8,False,39885.416666666664
2023,East Texas A&M,Southland,2,9,False,16938.0
2023,Concordia University Chicago,NACC,1,9,False,
2023,Duquesne,NEC,7,5,True,34076.5
2023,Northwestern,Big Ten,8,5,True,36470.0
2023,Kutztown University,Pennsylvania State Athletic,12,3,True,
2023,Florida,SEC,5,7,False,81108.75
2023,Lane College,SIAC,2,8,False,
2023,Southern Connecticut State,Northeast 10,4,6,False,
2023,Seton Hill,Pennsylvania State Athletic,6,5,False,
2023,Widener,Mid Atlantic,7,3,False,
2023,Northern Iowa,MVFC,6,5,False,58248.0
2023,Maine,CAA,2,9,False,16878.0
2023,Texas A&M,SEC,7,6,True,89303.33333333333
2023,Ashland,Great Midwest Athletic,8,3,False,
2023,Duke,ACC,8,5,True,35299.083333333336
2023,Valparaiso,Pioneer,3,8,False,
2023,Williams,NESCAC,3,6,True,
2023,Wabash College,North Coast,7,3,False,
2023,TCU,Big 12,5,7,False,51277.75
2023,St. Lawrence,Liberty League,3,7,False,
2023,Concordia Moorhead,Minnesota,5,5,True,
2023,Baldwin Wallace,Ohio,6,4,False,
2023,Austin Peay,UAC,9,3,True,101915.0
2023,Eastern New Mexico,Lone Star,5,6,False,
2023,Western Carolina,Southern,7,4,False,44397.0
2023,Franklin,Heartland,4,6,False,
2023,University Of Charleston (WV),Mountain East,10,2,True,
2023,Muskingum University,Ohio,4,6,False,
2023,St. Thomas (MN),Pioneer,8,3,False,
2023,Birmingham-Southern,Southern Athletic,3,7,False,
2023,Delaware,CAA,9,4,True,108575.0
2023,Endicott College,Commonwealth Coast,9,2,True,
2023,North Carolina Wesleyan,USA South,4,6,False,
2023,Wilmington (OH),Ohio,3,7,False,
2023,Wilkes,Landmark Conference,4,6,False,
2023,Stephen F. Austin,UAC,3,8,False,28179.0
2023,Kings College (PA),Mid Atlantic,8,2,False,
2023,Davenport,GLIAC,8,2,False,
2023,McKendree,Great Lakes,5,5,False,
2023,Texas Tech,Big 12,7,6,True,55107.75
2023,Limestone,South Atlantic,8,4,True,
2023,Moravian,Landmark Conference,4,6,False,
2023,Brockport,Empire 8,8,2,False,
2023,Cal Poly,Big Sky,3,8,False,14224.0
2023,Westminster College (MO),Upper Midwest,1,8,False,
2023,North Dakota,MVFC,7,5,True,35610.0
2023,Dubuque,American Rivers,5,5,False,
2023,Keystone,Landmark Conference,2,8,False,
2023,Virginia Union,CIAA,10,2,True,
2023,Northwood (MI),Great Midwest Athletic,5,6,False,
2023,Northwestern State,Southland,0,9,False,18669.0
2023,Syracuse,ACC,6,7,True,43615.083333333336
2023,Wayne State (MI),GLIAC,3,8,False,
2023,Wartburg,American Rivers,13,1,True,
2023,Muhlenberg,Centennial,9,1,False,
2023,Hamilton,NESCAC,3,6,False,
2023,St. Anselm,Northeast 10,6,4,False,
2023,UTEP,Conference USA,3,9,False,18071.416666666668
2023,Virginia St,CIAA,8,2,False,
2023,East Carolina,American Athletic,2,10,False,39636.454545454544
2023,Shenandoah,Old Dominion,5,5,False,
2023,Greenville,Upper Midwest,5,5,False,
2023,Bluefield State,Independent DII,1,9,False,
2023,Northern State,Northern Sun,5,6,False,
2023,Pennsylvania,Ivy,6,4,False,
2023,NEWBERG,Northwest,4,6,False,
2023,Denison University,North Coast,7,3,False,
2023,Arizona,Pac-12,10,3,True,47407.25
2023,Delta State,Gulf South,10,2,True,
2023,Cornell College (IA),Midwest,6,4,False,
2023,Wisconsin-Stevens Pt,Wisconsin,1,9,False,
2023,Iowa State,Big 12,7,6,True,55218.583333333336
2023,Utah State,Mountain West,6,7,True,22899.0
2023,Juniata College,Landmark Conference,1,9,False,
2023,Millersville,Pennsylvania State Athletic,3,8,False,
2023,St John Fisher University,Empire 8,5,5,False,
2023,Shorter,Gulf South,3,8,False,
2023,Washington State,Pac-12,5,7,False,37559.166666666664
2023,Tulane,American Athletic,11,3,True,25467.0
2023,Ferris State,GLIAC,8,3,True,
2023,Nebraska-Kearney,Mid America,3,8,False,
2023,North Carolina A&T,CAA,1,10,False,25363.0
2023,James Madison,Sun Belt,11,2,True,25749.583333333332
